csv,page,source,rows,cols,header
depth_Maple_Weapons_t00.csv,Online:Maple Weapons,uesp:depth,4,5,Base | Fine | Superior | Epic | Legendary
depth_Maple_Weapons_t01.csv,Online:Maple Weapons,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Maple_Weapons_t02.csv,Online:Maple Weapons,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Maple_Weapons_t03.csv,Online:Maple Weapons,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Maple_Weapons_t04.csv,Online:Maple Weapons,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Maple_Weapons_t05.csv,Online:Maple Weapons,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Maple_Weapons_t06.csv,Online:Maple Weapons,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Maple_Weapons_t07.csv,Online:Maple Weapons,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Maple_Weapons_t08.csv,Online:Maple Weapons,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Maple_Weapons_t09.csv,Online:Maple Weapons,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Homespun_Armor_t00.csv,Online:Homespun Armor,uesp:depth,4,5,Base | Fine | Superior | Epic | Legendary
depth_Homespun_Armor_t01.csv,Online:Homespun Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Homespun_Armor_t02.csv,Online:Homespun Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Homespun_Armor_t03.csv,Online:Homespun Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Homespun_Armor_t04.csv,Online:Homespun Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Homespun_Armor_t05.csv,Online:Homespun Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Homespun_Armor_t06.csv,Online:Homespun Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Homespun_Armor_t07.csv,Online:Homespun Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Homespun_Armor_t08.csv,Online:Homespun Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Homespun_Armor_t09.csv,Online:Homespun Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Homespun_Armor_t10.csv,Online:Homespun Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Homespun_Armor_t11.csv,Online:Homespun Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Homespun_Armor_t12.csv,Online:Homespun Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Homespun_Armor_t13.csv,Online:Homespun Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Homespun_Armor_t14.csv,Online:Homespun Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Homespun_Armor_t15.csv,Online:Homespun Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Homespun_Armor_t16.csv,Online:Homespun Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Homespun_Armor_t17.csv,Online:Homespun Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Homespun_Armor_t18.csv,Online:Homespun Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Homespun_Armor_t19.csv,Online:Homespun Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Homespun_Armor_t20.csv,Online:Homespun Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Homespun_Armor_t21.csv,Online:Homespun Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Homespun_Armor_t22.csv,Online:Homespun Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Homespun_Armor_t23.csv,Online:Homespun Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Homespun_Armor_t24.csv,Online:Homespun Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Homespun_Armor_t25.csv,Online:Homespun Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Homespun_Armor_t26.csv,Online:Homespun Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Homespun_Armor_t27.csv,Online:Homespun Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Homespun_Armor_t28.csv,Online:Homespun Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Homespun_Armor_t29.csv,Online:Homespun Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Homespun_Armor_t30.csv,Online:Homespun Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Homespun_Armor_t31.csv,Online:Homespun Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Homespun_Armor_t32.csv,Online:Homespun Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Homespun_Armor_t33.csv,Online:Homespun Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Homespun_Armor_t34.csv,Online:Homespun Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Homespun_Armor_t35.csv,Online:Homespun Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Homespun_Armor_t36.csv,Online:Homespun Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Homespun_Armor_t37.csv,Online:Homespun Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Homespun_Armor_t38.csv,Online:Homespun Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Homespun_Armor_t39.csv,Online:Homespun Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Bone_Colossus_t00.csv,Online:Bone Colossus,uesp:depth,33,5,Zone / Dungeon | Specific Location | Difficulty | Condition | Health
depth_Bone_Flayer_t00.csv,Online:Bone Flayer,uesp:depth,27,5,Locations | Specific Location | Condition | Class | Health
depth_Bloodfiend_t00.csv,Online:Bloodfiend,uesp:depth,13,6,Zone / Dungeon | Specific Location | Reaction | Condition | Difficulty | Health
depth_Crown_Store_DLC_t00.csv,Online:Crown Store/DLC,uesp:depth,1,2,Name | Notes
depth_Bone_Reaver_t00.csv,Online:Bone Reaver,uesp:depth,6,4,Zone / Dungeon | Specific Location | Difficulty | Health
depth_Defending_t00.csv,Online:Defending,uesp:depth,42,10,12Normal | 12Fine | 12Superior | 12Epic | 12Legendary | 12Normal | 12Fine | 12Superior | 12Epic | 12Legendary
depth_Bog_Blight_t00.csv,Online:Bog Blight,uesp:depth,7,4,Zone / Dungeon | Specific Location | Difficulty | Health
depth_Ambient_Dialogue_t00.csv,Online:Ambient Dialogue,uesp:depth,25,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t01.csv,Online:Ambient Dialogue,uesp:depth,23,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t02.csv,Online:Ambient Dialogue,uesp:depth,58,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t03.csv,Online:Ambient Dialogue,uesp:depth,54,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t04.csv,Online:Ambient Dialogue,uesp:depth,28,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t05.csv,Online:Ambient Dialogue,uesp:depth,30,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t06.csv,Online:Ambient Dialogue,uesp:depth,24,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t07.csv,Online:Ambient Dialogue,uesp:depth,22,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t08.csv,Online:Ambient Dialogue,uesp:depth,24,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t09.csv,Online:Ambient Dialogue,uesp:depth,18,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t10.csv,Online:Ambient Dialogue,uesp:depth,30,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t11.csv,Online:Ambient Dialogue,uesp:depth,32,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t12.csv,Online:Ambient Dialogue,uesp:depth,20,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t13.csv,Online:Ambient Dialogue,uesp:depth,12,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t14.csv,Online:Ambient Dialogue,uesp:depth,30,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t15.csv,Online:Ambient Dialogue,uesp:depth,33,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t16.csv,Online:Ambient Dialogue,uesp:depth,9,4,"Rumor | Quest (choice) | |""I understand you helped authorities crack down on the. Very much appreciated."" | Seize the Moment (Go to the guards)"
depth_Ambient_Dialogue_t17.csv,Online:Ambient Dialogue,uesp:depth,27,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t18.csv,Online:Ambient Dialogue,uesp:depth,25,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t19.csv,Online:Ambient Dialogue,uesp:depth,4,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t20.csv,Online:Ambient Dialogue,uesp:depth,4,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t21.csv,Online:Ambient Dialogue,uesp:depth,10,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t22.csv,Online:Ambient Dialogue,uesp:depth,2,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t23.csv,Online:Ambient Dialogue,uesp:depth,18,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t24.csv,Online:Ambient Dialogue,uesp:depth,18,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t25.csv,Online:Ambient Dialogue,uesp:depth,8,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t26.csv,Online:Ambient Dialogue,uesp:depth,6,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t27.csv,Online:Ambient Dialogue,uesp:depth,7,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t28.csv,Online:Ambient Dialogue,uesp:depth,1,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t29.csv,Online:Ambient Dialogue,uesp:depth,7,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t30.csv,Online:Ambient Dialogue,uesp:depth,7,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t31.csv,Online:Ambient Dialogue,uesp:depth,14,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t32.csv,Online:Ambient Dialogue,uesp:depth,10,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t33.csv,Online:Ambient Dialogue,uesp:depth,3,2,Rumor | Quest (choice)
depth_Ambient_Dialogue_t34.csv,Online:Ambient Dialogue,uesp:depth,3,2,Rumor | Quest (choice)
depth_Bloodknight_t00.csv,Online:Bloodknight,uesp:depth,4,4,Zone / Dungeon | Specific Location | Difficulty | Health
depth_Blood_Crawler_t00.csv,Online:Blood Crawler,uesp:depth,2,4,Zone / Dungeon | Specific Location / Quest | Difficulty | Health
depth_Bog_Dog_t00.csv,Online:Bog Dog,uesp:depth,4,4,Zone / Dungeon | Specific Location | Difficulty | Health
depth_Bog_Dog_Bonecrusher_t00.csv,Online:Bog Dog Bonecrusher,uesp:depth,2,4,Zone / Dungeon | Specific Location | Difficulty | Health
depth_Werewolf_t00.csv,Online:Werewolf,uesp:depth,1,2,Bonus | Effect
depth_Werewolf_t01.csv,Online:Werewolf,uesp:depth,10,3,Rank | Points Required for Next Rank | Total Points for Rank
depth_Bardic_Performances_t00.csv,Online:Bardic Performances,uesp:depth,10,7,Song | Malukah | Kari Wahlgren | Crispin Freeman | Jim Cummings | Flute | Lute
depth_Bardic_Performances_t01.csv,Online:Bardic Performances,uesp:depth,5,4,Name | Description | Location | Notes
depth_Bardic_Performances_t02.csv,Online:Bardic Performances,uesp:depth,8,4,Name | Description | Location | Notes
depth_Bardic_Performances_t03.csv,Online:Bardic Performances,uesp:depth,7,4,Name | Description | Location | Notes
depth_Bardic_Performances_t04.csv,Online:Bardic Performances,uesp:depth,4,4,Name | Description | Location | Notes
depth_Bardic_Performances_t05.csv,Online:Bardic Performances,uesp:depth,2,4,Name | Description | Location | Notes
depth_Bardic_Performances_t06.csv,Online:Bardic Performances,uesp:depth,3,4,Name | Description | Location | Notes
depth_Bardic_Performances_t07.csv,Online:Bardic Performances,uesp:depth,2,4,Name | Description | Location | Notes
depth_Bardic_Performances_t08.csv,Online:Bardic Performances,uesp:depth,5,4,Name | Description | Location | Notes
depth_Bardic_Performances_t09.csv,Online:Bardic Performances,uesp:depth,2,4,Name | Description | Location | Notes
depth_Bardic_Performances_t10.csv,Online:Bardic Performances,uesp:depth,2,4,Name | Description | Location | Notes
depth_Bardic_Performances_t11.csv,Online:Bardic Performances,uesp:depth,2,4,Name | Description | Location | Notes
depth_Bardic_Performances_t12.csv,Online:Bardic Performances,uesp:depth,2,4,Name | Description | Location | Notes
depth_Bardic_Performances_t13.csv,Online:Bardic Performances,uesp:depth,3,4,Name | Description | Location | Notes
depth_Bardic_Performances_t14.csv,Online:Bardic Performances,uesp:depth,2,4,Name | Description | Location | Notes
depth_Swords_t00.csv,Online:Swords,uesp:depth,4,5,Base | Fine | Superior | Epic | Legendary
depth_Swords_t01.csv,Online:Swords,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Swords_t02.csv,Online:Swords,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Swords_t03.csv,Online:Swords,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Swords_t04.csv,Online:Swords,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Swords_t05.csv,Online:Swords,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Swords_t06.csv,Online:Swords,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Swords_t07.csv,Online:Swords,uesp:depth,1,7,Akaviri | Barbaric | Daedric | Dwemer | Outlaw | Primal | Yokudan
depth_Swords_t08.csv,Online:Swords,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Swords_t09.csv,Online:Swords,uesp:depth,1,7,Akaviri | Barbaric | Daedric | Dwemer | Outlaw | Primal | Yokudan
depth_Shields_t00.csv,Online:Shields,uesp:depth,4,5,Base | Fine | Superior | Epic | Legendary
depth_Shields_t01.csv,Online:Shields,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Shields_t02.csv,Online:Shields,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Shields_t03.csv,Online:Shields,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Shields_t04.csv,Online:Shields,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Shields_t05.csv,Online:Shields,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Shields_t06.csv,Online:Shields,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Shields_t07.csv,Online:Shields,uesp:depth,1,7,Akaviri | Barbaric | Daedric | Dwemer | Outlaw | Primal | Yokudan
depth_Shields_t08.csv,Online:Shields,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Shields_t09.csv,Online:Shields,uesp:depth,1,7,Akaviri | Barbaric | Daedric | Dwemer | Outlaw | Primal | Yokudan
depth_Rawhide_Armor_t00.csv,Online:Rawhide Armor,uesp:depth,4,5,Base | Fine | Superior | Epic | Legendary
depth_Rawhide_Armor_t01.csv,Online:Rawhide Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Rawhide_Armor_t02.csv,Online:Rawhide Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Rawhide_Armor_t03.csv,Online:Rawhide Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Rawhide_Armor_t04.csv,Online:Rawhide Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Rawhide_Armor_t05.csv,Online:Rawhide Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Rawhide_Armor_t06.csv,Online:Rawhide Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Rawhide_Armor_t07.csv,Online:Rawhide Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Rawhide_Armor_t08.csv,Online:Rawhide Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Rawhide_Armor_t09.csv,Online:Rawhide Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Rawhide_Armor_t10.csv,Online:Rawhide Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Rawhide_Armor_t11.csv,Online:Rawhide Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Rawhide_Armor_t12.csv,Online:Rawhide Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Rawhide_Armor_t13.csv,Online:Rawhide Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Rawhide_Armor_t14.csv,Online:Rawhide Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Rawhide_Armor_t15.csv,Online:Rawhide Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Rawhide_Armor_t16.csv,Online:Rawhide Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Rawhide_Armor_t17.csv,Online:Rawhide Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Rawhide_Armor_t18.csv,Online:Rawhide Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Rawhide_Armor_t19.csv,Online:Rawhide Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Rawhide_Armor_t20.csv,Online:Rawhide Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Rawhide_Armor_t21.csv,Online:Rawhide Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Rawhide_Armor_t22.csv,Online:Rawhide Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Rawhide_Armor_t23.csv,Online:Rawhide Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Rawhide_Armor_t24.csv,Online:Rawhide Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Rawhide_Armor_t25.csv,Online:Rawhide Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Rawhide_Armor_t26.csv,Online:Rawhide Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Rawhide_Armor_t27.csv,Online:Rawhide Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Rawhide_Armor_t28.csv,Online:Rawhide Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Rawhide_Armor_t29.csv,Online:Rawhide Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Rawhide_Armor_t30.csv,Online:Rawhide Armor,uesp:depth,1,10,Altmer | Argonian | Bosmer | Breton | Dunmer | Imperial | Khajiit | Nord | Orc | Redguard
depth_Rawhide_Armor_t31.csv,Online:Rawhide Armor,uesp:depth,1,10,Abah's Watch | Akaviri | Ancient Elf | Ancient Orc | Ashlander | Assassins League | Barbaric | Buoyant Armiger | Celestial | Covenant
depth_Rawhide_Armor_t32.csv,Online:Rawhide Armor,uesp:depth,1,10,Daedric | Dark Brotherhood | Dominion | Draugr | Dro-m'Athra | Dwemer | Ebony | Frostcaster | Glass | Hollowjack
depth_Rawhide_Armor_t33.csv,Online:Rawhide Armor,uesp:depth,1,10,Harlequin | Malacath | Mazzatun | Mercenary | Militant Ordinator | Minotaur | Morag Tong | Order Hour | Outlaw | Pact
depth_Rawhide_Armor_t34.csv,Online:Rawhide Armor,uesp:depth,1,9,Primal | Ra Gada | Silken Ring | Skinchanger | Soul-Shriven | Thieves Guild | Trinimac | Xivkyn | Yokudan
depth_Athrahgor_t00.csv,Online:Athrahgor,uesp:depth,9,5,Name | Type | Price | Achievement | Description
